LIMITBAL,AGE,PAY0,PAY1,PAY2,PAY3,PAY4,PAYMENT
140000,40,2,2,2,2,2,1
400000,36,-1,-1,-1,-1,0,0
50000,44,0,0,2,0,0,0
80000,36,0,0,0,0,0,0
380000,30,2,0,0,0,0,1
230000,33,0,0,0,0,0,0
210000,31,0,0,0,-1,0,0
100000,40,0,0,0,0,0,0
210000,44,0,0,0,0,0,0
140000,35,0,0,0,0,0,0
150000,47,-2,-2,-2,-2,-2,0
40000,48,0,0,0,0,0,0
120000,26,1,-1,2,-1,0,1
50000,26,0,0,0,0,0,0
360000,26,-1,-1,-1,-1,-1,0
80000,42,2,2,2,2,0,1
230000,46,-1,-1,-1,-1,-1,0
50000,38,0,0,0,0,-2,1
150000,48,0,0,0,0,0,0
20000,35,0,0,0,0,0,0
10000,44,5,4,3,2,2,1
140000,41,0,0,0,0,0,0
150000,41,-1,-1,-2,-1,0,0
290000,36,0,0,0,0,2,0
170000,36,-1,-1,-1,-1,-1,0
420000,39,-2,-2,-2,-2,-2,0
120000,33,-1,-1,-1,-1,-1,0
150000,40,-2,-2,-2,-2,-2,0
80000,45,0,0,0,0,0,0
100000,48,0,0,0,0,0,0
40000,41,0,0,0,0,-2,1
130000,46,0,0,0,0,0,0
100000,41,0,0,0,0,0,0
300000,46,0,0,0,-1,0,0
150000,41,-1,-1,-1,-1,-1,0
50000,39,1,2,2,2,0,1
350000,37,-2,-2,-2,-2,-2,0
170000,45,-1,-1,-1,-1,0,0
220000,31,2,2,2,2,0,1
210000,29,-1,-1,-1,-1,-1,0
200000,30,0,0,0,0,2,0
180000,30,2,2,2,2,0,1
50000,31,1,2,2,0,0,1
50000,35,1,2,0,0,-1,0
180000,39,-1,-1,-1,-1,-1,0
500000,44,-2,-2,-2,-2,-2,0
160000,45,1,-2,-2,-2,-2,0
120000,37,2,2,2,2,2,1
60000,39,-1,-1,-1,-2,-2,1
220000,35,-1,-1,-1,-1,-1,0
210000,36,0,0,0,0,0,0
480000,38,-2,-2,-1,0,0,0
140000,43,0,0,0,0,0,0
150000,38,0,0,0,0,0,0
110000,43,2,2,0,0,0,1
350000,41,0,0,0,0,0,0
150000,43,0,0,0,0,0,0
420000,39,0,0,0,0,0,1
80000,41,0,0,0,0,-2,0
180000,44,0,0,0,0,0,0
290000,39,1,-2,-2,-2,-2,0
300000,37,0,-1,-1,-1,-2,0
80000,41,0,0,0,2,0,1
230000,39,-2,-2,-2,-2,-2,0
20000,43,1,2,0,0,0,0
20000,39,1,-2,-2,-2,-2,1
200000,40,-2,-2,-2,-2,-2,0
500000,35,-1,-1,-1,-1,0,0
10000,49,0,0,0,0,0,0
100000,42,0,0,0,0,0,0
250000,28,-2,-2,-2,-2,-2,0
540000,38,1,-2,-2,-2,-2,0
50000,39,0,0,0,0,0,0
550000,44,0,-1,-1,0,0,0
200000,42,-1,-1,-1,-1,-1,0
50000,44,0,0,0,0,0,0
230000,36,1,2,0,0,0,0
330000,45,0,0,0,0,0,0
520000,37,-2,-2,-2,-2,-2,0
180000,44,-2,-2,-2,-2,-2,0
200000,36,0,0,0,0,0,0
430000,44,0,0,0,0,0,0
220000,46,3,2,2,0,0,0
210000,41,-2,-2,-2,-2,-2,0
360000,47,-1,0,0,-1,-1,0
200000,48,-2,-2,-1,-1,0,0
150000,36,0,0,0,0,0,0
170000,47,-1,-1,-1,-1,-1,0
50000,49,2,2,2,0,0,0
20000,48,1,3,2,4,5,1
300000,32,0,0,0,0,0,0
200000,40,1,-2,-2,-2,-2,0
210000,34,0,0,0,0,0,0
100000,42,0,0,2,0,0,0
210000,43,-1,-1,-1,-1,-1,0
80000,32,0,0,0,0,0,0
130000,31,0,-1,-1,-1,-1,1
320000,35,0,0,0,0,0,0
350000,45,0,0,0,0,0,0
260000,29,0,0,-1,0,0,0
230000,46,0,0,0,0,0,0
210000,44,-1,-1,-1,-2,-2,0
160000,41,1,2,2,2,0,0
210000,30,0,0,0,0,0,0
120000,32,1,-2,-2,-2,-1,0
30000,32,0,0,0,0,0,1
70000,31,0,0,0,0,0,0
270000,31,0,0,0,0,0,0
350000,30,-2,-2,-2,-2,-2,0
50000,45,1,3,2,3,2,1
110000,48,0,0,0,0,0,0
150000,44,0,0,0,0,0,0
280000,29,-2,-2,-2,-2,-2,1
300000,30,-1,0,0,0,0,0
20000,32,0,0,0,0,0,1
50000,31,2,0,0,0,0,0
200000,31,-2,-2,-2,-2,-2,0
50000,31,1,-2,-2,-2,-1,0
150000,46,0,0,0,0,0,0
200000,32,-1,-1,-1,-2,-1,0
100000,32,1,-2,-2,-2,-1,0
360000,33,-1,0,0,0,0,1
50000,33,0,0,0,0,0,0
220000,33,0,0,0,0,0,0
80000,33,1,2,0,0,0,1
150000,33,-1,0,-1,-1,-1,0
210000,34,-1,-1,-1,-1,-1,1
70000,34,0,0,0,0,0,0
50000,48,0,0,0,0,0,0
80000,43,0,0,-2,-2,-1,0
110000,34,-2,-2,-2,-2,-2,0
170000,34,-2,-2,-1,0,0,0
160000,46,-2,-2,-2,-2,-2,0
130000,49,0,0,0,0,0,0
200000,48,-2,-2,-2,-2,-2,0
360000,40,-1,-1,-1,-1,-1,0
160000,42,0,0,0,0,0,0
310000,42,-2,-2,-2,-2,-2,0
500000,40,0,-1,0,0,0,0
430000,36,0,0,0,0,0,1
300000,48,1,3,2,-1,0,1
50000,46,-1,-1,-1,-1,-1,0
300000,38,0,-1,0,0,0,0
300000,39,-2,-2,-2,-2,-2,1
20000,39,0,0,0,0,0,1
400000,39,-2,-2,-2,-2,-2,1
310000,48,-2,-2,-2,-2,-2,0
370000,38,0,0,0,0,0,0
230000,36,-1,-1,-1,-1,-1,0
300000,40,0,0,0,0,0,0
250000,40,-1,-1,-1,-1,0,0
320000,41,0,0,0,0,0,0
310000,45,0,0,0,0,0,0
500000,39,-2,-2,-1,2,2,0
80000,37,0,0,0,0,0,0
200000,45,0,0,0,0,0,0
160000,38,0,0,0,0,0,0
20000,47,0,0,0,-1,-1,0
20000,33,0,0,0,0,0,0
30000,33,3,2,2,7,7,1
500000,30,1,-2,-2,-1,-1,0
180000,30,-1,-1,-1,-1,-2,0
180000,31,-2,-2,-2,-2,-2,0
450000,33,-2,-2,-2,-2,-2,0
180000,33,0,0,0,0,0,0
290000,46,-1,-1,-1,-1,-1,0
200000,37,0,0,0,0,0,0
200000,34,1,-2,-2,-2,-2,0
400000,35,2,0,0,0,0,1
210000,32,-2,-2,-2,-2,-2,0
30000,42,1,2,2,2,0,1
340000,39,0,0,0,0,0,0
50000,41,0,0,0,0,0,0
220000,43,0,0,0,0,0,0
100000,37,1,-2,-2,-2,-2,1
400000,40,0,-1,-1,-1,-1,0
360000,43,-2,-2,-2,-2,-2,0
30000,47,-1,-1,-1,-1,0,0
10000,34,0,0,0,0,-1,1
330000,37,-2,-2,-2,-2,-2,0
110000,46,0,0,2,0,0,0
30000,44,2,0,0,0,0,1
110000,37,0,0,0,0,0,0
150000,42,0,0,0,0,0,0
80000,32,1,2,0,0,0,1
160000,41,-1,-1,-1,-1,-1,0
30000,32,0,0,-2,-2,-2,0
200000,33,-2,-2,-2,-2,-2,0
150000,33,1,-1,-1,-1,0,0
140000,34,1,-2,-2,-2,-2,0
120000,37,0,0,0,0,-1,0
100000,48,-1,-1,-1,-1,-1,0
50000,38,0,0,0,0,0,0
80000,42,-1,-1,-1,-1,-1,0
140000,41,0,0,0,0,0,0
270000,45,0,0,0,0,0,0
210000,36,-1,-1,-1,-1,-1,0
230000,48,-2,-2,-2,-2,-2,0
30000,43,0,0,2,0,0,0
260000,44,0,0,0,0,0,1
20000,42,2,3,2,2,2,1
160000,34,-2,-2,-2,-2,-2,0
50000,43,0,0,0,0,0,0
50000,41,0,0,0,0,-1,0
160000,38,-1,-1,-1,-1,-1,1
140000,44,1,-1,-1,-1,-1,0
230000,43,0,0,0,0,0,0
120000,34,1,-2,-2,-2,-2,0
20000,49,0,0,2,2,0,1
90000,44,-1,-1,-1,-1,-1,1
130000,38,0,0,0,0,0,0
20000,31,-2,-2,-1,0,0,0
230000,31,-2,-2,-2,-2,-2,0
430000,42,0,0,0,0,0,0
110000,40,0,0,0,0,0,0
210000,40,0,0,0,0,0,1
260000,49,-2,-2,-2,-2,-2,0
280000,45,0,0,0,0,0,0
230000,36,-2,-1,-1,-1,-1,0
50000,46,0,0,0,0,0,0
320000,36,-1,-1,-1,-1,-1,0
110000,41,0,0,0,0,0,1
180000,42,-1,-1,-1,-1,0,0
180000,41,0,0,0,0,0,0
10000,32,0,-1,0,0,0,1
30000,32,1,-2,-2,-2,-2,1
70000,32,2,0,0,0,0,1
20000,44,0,0,0,0,0,0
50000,36,2,0,0,0,0,1
180000,38,-1,-1,0,-1,-1,0
220000,46,0,0,0,0,0,0
180000,29,-1,-1,-1,-1,-1,0
170000,29,0,0,0,2,0,0
100000,30,0,0,0,0,0,0
280000,30,-1,-1,-1,-1,-1,0
290000,31,-1,-1,-1,-1,-1,0
30000,31,3,3,2,2,2,1
30000,31,0,0,0,0,0,0
80000,46,0,0,0,0,0,0
50000,42,0,0,0,0,0,0
60000,34,2,2,2,4,3,0
260000,34,0,0,0,0,0,0
60000,41,0,0,0,0,0,0
80000,29,1,2,2,2,2,0
360000,40,1,-2,-2,-2,-2,0
180000,30,0,0,0,0,0,0
80000,31,2,0,0,0,0,1
70000,44,0,0,0,0,0,0
360000,36,-1,-1,-1,-1,-1,0
300000,36,-2,-2,-2,-2,-1,0
100000,38,0,0,0,2,0,0
100000,29,0,0,0,0,0,0
120000,34,-2,-1,-1,-1,-1,0
200000,48,-2,-1,2,-1,0,1
180000,37,-2,-2,-2,-2,-1,0
60000,27,0,-1,-1,0,0,0
10000,29,0,0,0,0,0,0
230000,35,-2,-1,-1,-1,-2,0
50000,27,1,2,2,2,2,0
350000,28,-2,-2,-2,-2,-2,0
200000,28,-2,-2,-2,-2,-2,1
150000,28,-2,-2,-2,-2,-2,0
180000,29,2,2,2,2,2,1
30000,30,0,0,0,0,0,0
70000,30,-1,0,0,0,0,1
460000,32,0,0,0,0,0,0
110000,42,-1,-1,-1,-1,-1,0
240000,31,0,0,-1,0,0,0
210000,31,0,0,0,0,0,0
300000,32,1,-1,0,0,-2,0
170000,34,1,-1,0,0,0,0
420000,34,0,0,0,0,-1,0
230000,34,0,0,0,-1,-1,0
260000,33,-1,-1,-1,-1,-1,0
50000,41,0,0,0,0,0,0
80000,43,0,0,0,0,0,0
200000,45,-1,-1,-1,-1,-1,0
80000,40,0,0,0,0,0,0
290000,36,0,0,0,0,0,0
20000,40,-1,-1,-1,2,-1,1
50000,42,-1,-1,2,-1,-1,0
450000,36,-1,-1,-1,-1,-1,0
250000,38,1,-2,-1,-1,-1,0
50000,40,0,0,2,2,-2,0
280000,40,0,0,0,0,0,0
20000,41,0,0,0,0,0,0
310000,37,-2,-2,-2,-2,-2,0
250000,36,0,0,0,0,0,0
180000,36,2,2,2,2,2,1
500000,35,1,-2,-1,0,0,0
30000,44,0,0,2,2,2,0
250000,36,0,0,0,0,0,0
170000,39,0,0,0,0,0,0
100000,39,-2,-2,-2,-2,-2,0
430000,42,-1,-1,-1,-1,0,0
170000,43,0,0,0,0,0,0
210000,32,-1,-1,2,0,-1,0
280000,32,-2,-2,-2,-2,-2,0
160000,47,-2,-2,-2,-2,-2,0
210000,40,-2,-2,-2,-2,-2,0
200000,40,-1,-1,-1,-1,-1,0
400000,30,-1,-1,0,0,0,0
80000,35,1,-2,-2,-2,-2,0
80000,35,1,2,2,2,2,1
30000,38,-1,-1,2,-1,0,0
20000,39,1,2,2,2,2,1
300000,37,-2,-2,-1,0,0,0
460000,39,-1,-1,-1,-1,-1,0
80000,42,0,0,0,0,0,0
80000,36,-1,-1,-1,2,0,0
100000,40,-2,-1,2,2,-2,0
100000,41,2,2,2,2,2,1
50000,36,0,0,0,0,0,0
80000,36,1,2,2,0,0,1
130000,37,0,0,0,0,0,0
50000,36,2,2,2,2,0,0
210000,44,0,0,0,0,0,0
260000,39,0,0,0,0,0,0
50000,32,0,0,0,0,0,0
460000,33,0,0,-1,-1,-1,0
150000,34,0,0,0,0,0,0
80000,31,0,0,2,0,0,0
80000,42,0,0,0,0,-2,0
180000,46,-1,2,-1,0,0,1
100000,35,1,-2,-2,-2,-1,0
60000,40,0,0,0,-1,-1,1
50000,34,0,0,0,0,0,0
390000,42,0,0,0,0,0,0
210000,38,0,0,-1,-1,0,0
160000,39,0,0,0,0,0,0
50000,42,0,0,2,0,0,0
50000,31,0,0,0,0,2,0
160000,37,0,0,0,0,0,0
220000,40,-2,-2,-2,-2,-2,0
80000,43,0,0,0,0,0,0
170000,31,-1,0,0,0,0,0
60000,33,1,2,0,0,2,0
200000,36,-2,-2,-2,-2,-2,0
320000,41,-2,-2,-2,-2,-2,0
160000,47,1,-2,-2,-2,-2,0
20000,45,0,0,0,0,-1,0
80000,27,-1,-1,2,-1,-1,1
210000,29,-1,0,0,0,0,0
50000,27,0,0,0,0,0,1
500000,28,0,0,2,0,0,0
120000,28,1,-2,-2,-2,-2,0
20000,28,1,2,0,0,0,0
250000,28,0,0,0,0,0,0
80000,34,-1,-1,-1,-1,-1,0
240000,28,-2,-2,-2,-2,-2,0
150000,28,0,0,0,0,0,0
340000,29,0,-1,-1,-1,0,0
80000,28,0,0,0,0,0,0
130000,29,0,0,-1,-1,-1,0
100000,29,0,0,0,0,0,0
230000,29,0,0,-1,-1,0,0
160000,30,1,-2,-2,-2,-2,0
220000,29,2,0,0,0,0,0
80000,29,0,0,0,0,0,1
420000,29,0,0,0,0,0,0
130000,32,-2,-2,-2,-2,-2,0
80000,32,0,0,0,0,0,0
210000,31,0,0,0,0,0,0
220000,31,0,0,0,0,0,0
170000,30,0,0,0,2,0,1
50000,30,1,2,2,2,2,0
80000,31,-2,-2,-2,-2,-2,0
300000,33,0,0,0,0,0,0
140000,33,1,-1,0,0,0,0
290000,33,0,0,0,0,0,0
80000,33,-2,-2,-2,-2,-1,0
500000,33,-1,-1,-1,0,0,0
40000,44,1,2,2,0,0,1
50000,45,0,0,0,0,0,0
260000,34,-2,-2,-2,-2,-2,0
80000,45,-1,0,0,0,0,0
280000,35,-1,-1,-2,-2,-2,0
270000,37,-2,-2,-2,-2,-2,0
80000,48,0,-1,-1,-1,-1,0
120000,34,0,0,0,0,0,0
300000,40,0,0,0,0,0,0
120000,37,2,2,2,0,0,0
80000,36,0,0,0,0,0,0
50000,42,0,0,0,0,0,0
100000,47,0,0,0,0,0,0
180000,44,-2,-2,-2,-2,-2,0
160000,45,0,0,0,0,0,0
350000,49,-2,-2,-2,-2,-2,0
50000,33,0,0,-2,-2,-2,0
320000,37,-2,-2,-2,-2,-2,0
170000,35,0,0,0,0,0,0
50000,37,0,0,0,0,0,0
360000,40,2,2,2,2,0,1
70000,36,0,0,0,0,0,1
20000,45,-1,-1,-1,-1,-1,0
100000,46,0,0,2,0,0,0
180000,36,-1,-1,-1,-1,-1,0
160000,42,-2,-2,-2,-2,-1,0
230000,35,2,2,2,2,-1,1
20000,38,-2,-2,-2,-2,-2,1
180000,39,1,2,0,0,0,0
180000,45,1,-2,-2,-2,-2,0
20000,34,0,0,0,-1,0,0
150000,49,1,-1,-1,-1,-1,0
240000,40,-2,-2,-2,-2,-2,1
360000,37,-2,-2,-2,-2,-2,0
260000,35,-1,-1,-1,-1,-1,0
500000,34,-2,-2,-2,-2,-2,0
200000,41,-2,-2,-1,-1,-1,0
230000,45,0,0,-1,-1,-2,0
200000,32,0,0,0,2,0,0
70000,37,0,0,0,0,0,0
160000,36,1,-1,-1,-1,-1,0
80000,33,0,0,0,0,0,0
100000,30,0,0,0,0,0,0
20000,38,1,-1,-1,-2,-2,1
110000,47,0,0,0,0,0,0
100000,35,-1,-1,-1,-1,-1,1
240000,39,0,0,0,0,0,0
170000,31,1,-2,-2,-2,-2,0
110000,31,2,2,2,2,2,1
50000,44,-1,-1,-1,-1,-1,0
390000,41,0,0,-2,-2,-2,0
40000,44,0,0,0,0,0,0
160000,39,-2,-2,-2,-2,-2,0
20000,41,1,2,3,2,0,0
180000,36,1,-2,-2,-2,-2,0
50000,41,1,2,2,2,0,1
110000,37,0,0,0,0,0,0
20000,39,0,0,0,2,0,1
40000,36,0,0,2,0,0,0
50000,47,2,0,0,0,0,1
200000,30,-1,-1,-1,-1,0,0
90000,31,0,0,0,0,-2,0
300000,34,-2,-2,-2,-2,-2,0
310000,36,0,0,0,0,0,0
330000,37,0,0,0,0,0,0
210000,30,-1,-1,-1,-1,-1,0
260000,34,-2,-2,-2,-1,0,0
290000,35,-2,-2,-1,-1,0,0
20000,39,1,2,2,0,0,0
140000,31,0,0,0,0,0,0
150000,36,2,2,2,2,2,1
50000,46,-1,-1,-1,-1,-1,0
50000,37,-1,-1,-1,-1,-1,0
270000,28,-2,-2,-2,-1,0,0
240000,28,0,0,0,0,0,0
150000,29,0,0,0,0,0,0
260000,40,0,0,0,0,0,0
470000,42,0,0,0,0,0,0
190000,47,0,0,0,0,0,0
160000,28,-1,-1,-1,-1,-1,0
320000,31,-1,-1,-1,0,-1,0
30000,30,0,0,0,0,0,1
150000,33,-2,-2,-2,-2,-2,0
200000,34,0,0,2,2,0,1
150000,34,0,0,0,0,0,0
50000,30,0,0,0,0,0,0
80000,24,0,0,0,0,0,0
50000,47,0,0,3,2,2,0
80000,37,2,2,2,2,0,1
280000,34,0,0,0,-1,-1,0
160000,38,0,0,0,0,0,0
80000,29,0,0,0,0,0,0
160000,30,0,0,0,0,0,0
90000,32,-1,2,-1,-1,-2,0
360000,32,0,0,0,0,0,0
80000,34,0,0,0,0,0,0
20000,36,-1,-1,-1,2,-1,1
50000,48,0,0,0,0,0,0
200000,40,2,2,2,2,2,1
50000,44,1,2,3,2,4,1
120000,31,1,2,2,2,0,1
60000,31,2,2,-1,0,0,1
120000,32,-1,0,0,0,0,0
80000,32,1,-2,-1,-1,-1,0
140000,32,2,0,0,2,2,0
300000,33,-1,-1,-1,-1,-1,0
230000,30,0,-1,-1,-1,0,0
310000,30,1,-1,0,0,0,0
330000,31,-1,0,0,0,0,0
210000,35,0,0,0,0,0,0
120000,35,0,0,0,0,0,0
170000,35,0,0,0,0,0,0
50000,39,0,0,-1,-1,0,0
100000,44,2,2,0,0,0,1
140000,33,-1,-1,-1,0,0,0
210000,33,0,0,0,-2,-2,0
360000,34,0,0,0,0,0,0
50000,34,0,0,0,0,0,0
340000,34,-2,-2,-2,-2,-2,0
260000,37,-1,-1,-1,2,-1,1
500000,37,1,2,0,0,0,0
60000,40,1,2,2,0,0,0
420000,38,0,-1,-1,-1,-1,0
30000,41,1,2,0,0,0,0
370000,41,-2,-2,-2,-2,-2,0
450000,35,-2,-2,-2,-2,-2,0
400000,39,0,-1,-1,-1,0,1
400000,46,0,-1,2,-1,0,1
640000,39,0,0,0,0,0,0
210000,38,-1,-1,-1,0,0,0
30000,35,0,0,0,0,0,0
100000,36,-2,-2,-2,-2,-2,0
250000,41,-1,2,-1,-1,-1,0
190000,40,0,0,0,0,0,0
20000,43,0,0,0,0,0,0
180000,40,0,0,0,-2,-2,0
200000,29,-1,-1,-1,-1,-1,0
80000,29,1,-2,-1,-1,-1,0
120000,29,0,0,0,0,-1,0
50000,29,0,0,2,0,0,0
260000,30,-2,-2,-2,-2,-2,0
180000,30,1,-1,0,0,-1,0
130000,30,-1,-1,-1,-1,-1,1
110000,30,1,2,2,2,2,0
50000,44,0,0,0,0,0,0
500000,46,0,0,0,0,0,0
360000,32,1,-2,-2,-2,-2,0
80000,34,-1,-1,-1,-1,0,0
10000,33,2,2,2,0,0,0
320000,34,-2,-2,-1,0,0,0
30000,32,0,-1,-1,-1,0,0
80000,32,-2,-2,-2,-2,-2,0
160000,34,1,2,2,2,0,0
490000,34,0,0,-1,-1,-1,0
220000,35,1,-2,-2,-2,-2,0
450000,35,-1,-1,-2,2,-1,0
370000,35,-1,-1,0,-1,0,0
80000,34,0,0,2,2,2,1
360000,47,2,2,-2,-2,-2,1
60000,42,0,0,0,0,0,0
50000,45,-1,-1,-1,-1,-1,0
160000,49,-1,-1,-1,-2,-2,0
260000,41,0,0,0,0,0,0
220000,45,-1,-1,-1,-1,-1,0
60000,46,2,3,3,3,2,1
220000,38,1,2,2,0,0,0
290000,39,-1,-1,-1,-1,-1,0
130000,40,0,0,0,0,-2,0
200000,41,0,-1,-1,-1,0,0
200000,37,1,-1,-1,-1,-1,0
110000,44,2,2,2,2,2,1
30000,45,2,-1,-1,2,0,1
30000,42,0,0,0,0,0,0
100000,41,-1,-1,-1,-1,-1,0
360000,44,-2,-2,-2,-2,-2,0
140000,38,0,0,2,0,0,0
50000,47,0,0,0,0,0,0
70000,35,-1,-1,-1,-1,-1,0
60000,48,2,2,0,0,0,0
360000,39,1,-2,-2,-2,-2,0
240000,40,1,-1,-1,-1,-1,0
200000,30,-2,-2,-2,-2,-2,0
100000,35,0,0,0,0,0,0
50000,41,0,0,0,0,0,0
100000,41,0,0,0,0,0,0
270000,42,-2,-2,-2,-2,-2,0
50000,48,0,0,0,0,0,0
300000,41,-1,-1,-1,-1,-1,0
50000,40,0,0,0,0,0,1
80000,41,0,-1,-1,-1,-1,0
200000,31,0,0,2,2,0,0
340000,31,5,4,4,3,2,1
310000,31,-2,-2,-2,-2,-2,0
80000,31,0,0,0,0,-1,0
210000,31,-1,-1,-1,-1,-1,0
80000,32,0,0,0,0,0,0
500000,32,0,0,0,0,0,0
260000,35,0,0,-1,0,0,0
120000,41,-1,-1,-1,-1,-1,0
100000,41,0,0,0,0,0,0
60000,35,2,0,0,2,2,1
190000,36,-1,-1,-1,-1,0,0
100000,35,2,2,2,2,2,1
380000,37,0,0,0,0,0,0
350000,44,1,2,2,2,2,1
100000,39,0,0,0,0,0,0
100000,31,0,0,0,0,0,0
150000,32,-1,-1,-1,-1,-1,0
150000,33,1,2,2,2,2,1
150000,38,0,0,0,0,-1,0
460000,35,1,-1,-1,0,0,0
100000,44,2,2,2,2,2,1
230000,38,0,0,0,0,0,0
10000,38,1,3,2,0,-1,1
200000,44,-2,-2,-2,-2,-2,0
140000,34,0,0,0,0,0,0
370000,46,-2,-2,-2,-2,-2,0
50000,49,0,0,-2,-2,-2,0
160000,36,-1,-1,-1,-1,-1,0
80000,43,0,0,0,0,0,0
240000,33,0,0,0,0,0,0
160000,33,-1,2,2,2,2,0
50000,44,0,0,-1,0,0,1
180000,38,0,0,0,0,0,0
50000,46,0,0,0,0,2,0
500000,32,0,0,0,0,0,0
200000,34,-2,-2,-2,-2,-2,0
60000,44,0,0,0,0,0,0
50000,46,1,3,2,0,0,0
50000,44,2,2,2,2,2,1
210000,27,1,-2,-2,-2,-2,1
60000,27,1,2,0,0,2,0
140000,28,-1,-1,-1,-1,-1,1
260000,35,-2,-2,-2,-2,-1,1
300000,40,-2,-2,-2,-2,-2,0
500000,36,-2,-2,-2,-2,-2,0
140000,34,-1,-1,-2,-2,-2,0
290000,49,2,2,2,0,0,1
360000,27,0,0,0,0,0,0
20000,27,0,0,0,0,2,0
190000,27,0,0,0,0,0,0
150000,28,0,0,0,0,0,0
100000,28,2,0,0,0,0,1
310000,29,0,0,0,0,0,0
500000,29,0,0,0,0,0,0
120000,28,-1,-1,-1,-1,-1,0
200000,28,0,0,0,0,0,0
180000,30,0,0,0,0,0,0
50000,30,0,0,0,0,0,1
210000,30,0,0,0,0,0,0
230000,30,2,2,2,2,2,1
200000,30,-2,-2,-2,-2,-2,0
100000,31,0,0,0,0,0,1
250000,31,0,0,0,0,0,0
200000,31,-1,2,-1,-1,-1,0
50000,31,0,0,-2,-2,-1,0
170000,31,1,-1,2,-1,0,0
70000,32,0,0,0,0,0,0
260000,31,0,0,0,0,0,0
60000,32,0,0,0,0,0,0
120000,31,-2,-2,-2,-2,-2,1
100000,33,0,0,0,0,0,0
500000,34,0,0,0,0,0,0
230000,34,2,-1,-1,-1,-1,0
330000,34,0,0,0,0,0,0
360000,35,-2,-2,-2,-2,-2,0
180000,44,1,-2,-2,-2,-2,0
180000,35,0,0,0,0,0,1
140000,35,0,0,0,0,0,0
260000,37,1,2,2,2,0,0
220000,36,-2,-2,-2,-2,-2,0
100000,42,-1,-1,-1,-1,-1,0
280000,39,-1,-1,-1,-1,-1,0
100000,40,-1,-1,-2,-2,-1,0
290000,46,-1,0,0,-1,-1,0
360000,48,0,0,0,0,0,0
290000,46,0,0,0,0,0,0
60000,39,0,0,0,0,0,0
80000,44,0,0,2,2,3,1
180000,42,0,0,0,0,0,0
200000,37,-1,-1,-1,-1,-1,0
170000,44,-1,-1,-1,-1,-1,0
780000,41,-2,-2,-2,-2,-2,0
340000,42,-1,-1,-1,-1,-1,0
200000,39,-2,-2,-2,-2,-2,0
350000,45,-1,-1,-1,-1,-1,0
360000,39,0,0,-2,-1,0,1
130000,41,-1,0,-1,-1,-1,0
310000,44,-1,0,0,0,0,0
110000,46,0,0,0,0,0,0
260000,44,1,-1,-1,-1,-1,0
290000,44,-2,-2,-2,-2,-2,0
200000,37,-1,-1,0,-1,0,0
130000,40,0,0,0,2,0,1
60000,28,0,0,0,-1,-1,0
20000,30,0,0,0,0,0,0
300000,31,0,-1,-1,-1,0,0
70000,39,0,0,0,0,0,0
240000,35,-1,2,-1,-1,-1,1
60000,29,-1,-1,-1,-1,0,0
240000,28,1,-2,-1,-1,-1,0
200000,29,-1,-1,-2,-2,-2,0
500000,31,0,0,0,0,0,0
140000,28,0,0,0,0,0,1
210000,29,0,0,0,0,0,0
240000,31,-1,-1,-1,-1,-1,0
240000,30,-2,-2,-2,-2,-2,0
160000,28,-2,2,0,0,0,0
50000,29,0,0,0,0,0,0
400000,29,-1,-1,0,0,0,0
440000,29,-1,-1,-1,-1,0,0
150000,30,0,0,0,0,0,0
100000,27,1,-2,-2,-2,-2,1
120000,32,-1,-1,-1,-1,-1,0
50000,28,3,2,2,7,7,0
150000,32,2,2,2,2,0,1
360000,30,-2,-2,-2,-2,-2,0
260000,29,0,0,0,0,0,0
240000,43,0,0,0,0,0,1
180000,41,0,0,0,0,0,0
210000,42,-1,-1,-1,-1,-1,0
70000,34,-1,-1,-1,-1,0,0
500000,35,0,0,0,0,0,0
500000,48,-1,0,0,0,0,0
180000,28,0,0,0,0,0,0
120000,31,0,0,0,0,0,0
200000,33,0,0,0,0,0,0
140000,33,0,0,0,-2,-1,0
20000,34,1,-2,-2,-2,-2,1
220000,39,-1,-1,-1,-1,-1,0
290000,32,-2,-2,-2,-2,-2,1
260000,37,-1,-1,-1,-1,-1,0
220000,34,0,0,0,0,0,0
80000,40,2,2,3,2,-1,0
160000,41,0,0,0,0,0,0
500000,37,0,0,0,0,0,0
230000,42,-2,-2,-1,-1,-1,0
120000,39,1,-2,-2,-2,-2,1
360000,38,-2,-2,-2,-2,-2,0
220000,39,-1,-1,-2,-1,-1,0
120000,32,-1,2,0,-1,-1,0
360000,33,-1,-1,0,0,0,0
120000,42,-1,-1,-1,-1,-1,1
50000,32,0,0,0,0,0,0
290000,35,0,0,0,0,0,0
230000,38,-1,0,0,0,0,0
200000,36,1,-2,-2,-2,-2,0
370000,48,0,0,0,0,0,0
50000,40,0,0,0,0,0,0
50000,32,-2,-2,-2,-2,-2,0
20000,44,0,0,0,0,0,0
260000,36,0,0,2,0,0,0
230000,42,-1,-1,-1,-1,-1,0
200000,36,-1,-1,-1,-1,0,0
340000,36,0,0,0,0,2,0
220000,32,0,0,0,0,0,0
340000,36,-1,-1,-1,-1,-1,0
200000,42,-1,-1,-1,-2,-1,0
180000,44,1,-2,-2,-2,-2,0
50000,43,0,0,0,0,0,0
80000,38,0,0,0,0,0,0
160000,31,-1,-1,0,0,-2,0
80000,48,0,0,0,0,0,0
30000,37,-1,-1,-1,-1,-1,1
